22727451,BOT
22727640,BOT
22727886,BOT
22728115,BOT
22728442,BOT
22728691,BOT
22728906,BOT
22729091,BOT
22729338,BOT
22729851,BOT
22729996,BOT
22730174,BOT
22730342,BOT
22730529,HUMAN
22737230,BOT
22755015,HUMAN
22759829,BOT
22776429,BOT
22779528,BOT
22798846,HUMAN
22819641,BOT
22826212,BOT
22828425,BOT
22866925,BOT
22871752,BOT
22909934,BOT
22921131,BOT
22927611,BOT
22930069,BOT
22930291,BOT
22930504,BOT
22951310,HUMAN
23024051,BOT
23031124,BOT
23056273,BOT
23076624,BOT
23081709,HUMAN
23085909,BOT
23100431,BOT
23105547,BOT
23106428,BOT
23125871,HUMAN
23132763,BOT
23132833,BOT
23140706,BOT
23141903,BOT
23162965,HUMAN
23189825,BOT
23211888,BOT
23212277,BOT
23212581,BOT
23212866,BOT
23213147,BOT
23213373,BOT
23213571,BOT
23218703,BOT
23218909,BOT
23220415,BOT
23220881,BOT
23222070,BOT
23222296,HUMAN
23222642,BOT
23222770,BOT
23222867,BOT
23223395,HUMAN
23223572,BOT
23224127,BOT
23224336,BOT
23224612,HUMAN
23224966,BOT
23225055,BOT
23225164,BOT
23225490,BOT
23227322,BOT
23231066,BOT
23256627,BOT
23256840,BOT
23257025,BOT
23257172,BOT
23257369,BOT
23257547,BOT
23257723,BOT
23258087,BOT
23258239,BOT
23258655,HUMAN
23258818,HUMAN
23258968,BOT
23261920,BOT
23262116,BOT
23263846,BOT
23264234,BOT
23264411,BOT
23264565,BOT
23264726,BOT
23267786,BOT
23272439,BOT
23272800,BOT
23272942,BOT
23273385,BOT
23273972,BOT
23276140,BOT
23366637,BOT
23371153,BOT
23373555,BOT
23396217,HUMAN
23504921,BOT
23510169,BOT
23512588,BOT
23528208,HUMAN
23571734,HUMAN
23883022,BOT
23886779,BOT
23895103,BOT
23899165,BOT
23995309,BOT
23998359,BOT
24080811,HUMAN
24164443,BOT
24197313,BOT
24212931,BOT
24213618,BOT
24214354,BOT
24215049,BOT
24215603,BOT
24217697,HUMAN
24218128,BOT
24220191,BOT
24220809,BOT
24221453,BOT
24222336,BOT
24223835,BOT
24224190,BOT
24224607,BOT
24225015,BOT
24225420,BOT
24225797,BOT
24274750,BOT
24275540,BOT
24280187,HUMAN
24295753,HUMAN
24298833,BOT
24305080,BOT
24305331,BOT
24310877,BOT
24311203,BOT
24311476,BOT
24312330,BOT
24312610,HUMAN
24312996,BOT
24313267,BOT
24313541,HUMAN
24313738,BOT
24313954,BOT
24314172,BOT
24314585,BOT
24314862,HUMAN
24315071,BOT
24315283,BOT
24315455,BOT
24315640,BOT
24315900,HUMAN
24316115,BOT
24316334,BOT
24316551,BOT
24316749,BOT
24317000,BOT
24317219,BOT
24317499,BOT
24317752,BOT
24318041,BOT
24318224,BOT
24318428,BOT
24318670,BOT
24319210,BOT
24319815,BOT
24320826,BOT
24321441,BOT
24321756,BOT
24322229,HUMAN
24324128,HUMAN
24324483,BOT
24383229,HUMAN
24383912,BOT
24384122,BOT
24384511,BOT
24384655,HUMAN
24384830,BOT
24384991,BOT
24385142,BOT
24385268,BOT
24385465,BOT
24385936,BOT
24386212,BOT
24386710,HUMAN
24386960,BOT
24387166,BOT
24387296,BOT
24416289,
24462715,BOT
24466910,BOT
24479023,BOT
24488846,BOT
24567624,BOT
24601131,
24602801,BOT
24633057,BOT
24635211,BOT
24641218,HUMAN
24649019,BOT
24663107,HUMAN
24725275,HUMAN
24820721,HUMAN
24828992,BOT
24984561,HUMAN
25004917,BOT
25005599,HUMAN
25006080,BOT
25006647,HUMAN
25007052,HUMAN
25008278,BOT
25008627,BOT
25009142,BOT
25009614,BOT
25053718,BOT
25054057,BOT
25054191,HUMAN
25054335,BOT
25054478,BOT
25054722,BOT
25054873,BOT
25056208,HUMAN
25056420,BOT
25057558,BOT
25057697,BOT
25058741,BOT
25058892,BOT
25059055,BOT
25059950,BOT
25060110,HUMAN
25065500,BOT
25065729,BOT
25070587,HUMAN
25085431,HUMAN
25121744,HUMAN
25157969,BOT
25184645,HUMAN
25258953,HUMAN
25287099,BOT
25292754,BOT
25295146,BOT
25380235,BOT
25449898,BOT
25578056,HUMAN
25775049,BOT
25891175,BOT
25900822,BOT
25927320,BOT
26022358,HUMAN
26061230,HUMAN
26117307,BOT
26152572,HUMAN
26192354,BOT
26203719,HUMAN
26683817,HUMAN
26743316,HUMAN
26760992,BOT
26775707,BOT
26801060,
26810251,BOT
26813525,BOT
27014940,HUMAN
27119540,HUMAN
27244453,HUMAN
27292659,HUMAN
27310716,BOT
27341446,BOT
27351758,HUMAN
27372659,HUMAN
27582887,HUMAN
27613898,BOT
27623289,HUMAN
27640324,BOT
27642121,BOT
27791038,BOT
27802073,BOT
28414223,HUMAN
28433521,HUMAN
28560884,BOT
28620786,BOT
28687359,HUMAN
28693598,BOT
28705967,BOT
28757342,HUMAN
28758925,HUMAN
28962012,HUMAN
29293281,HUMAN
29396889,HUMAN
29485766,HUMAN
29604233,BOT
29606529,BOT
29710654,HUMAN
29770248,HUMAN
29826574,BOT
29867936,HUMAN
30059111,HUMAN
30089873,HUMAN
30147416,HUMAN
30750923,HUMAN
30921247,BOT
30969945,BOT
30991534,BOT
31016200,HUMAN
31290927,HUMAN
31307539,HUMAN
31393396,HUMAN
31612333,BOT
31626280,HUMAN
31630281,BOT
32494880,HUMAN
32688131,HUMAN
32707741,BOT
32831822,HUMAN
32988810,HUMAN
33091144,HUMAN
33114252,BOT
33212890,HUMAN
33488751,BOT
33627882,BOT
33633835,BOT
33764583,HUMAN
33877660,BOT
33894397,HUMAN
33950491,HUMAN
33999110,HUMAN
34164716,BOT
34243348,HUMAN
34246268,HUMAN
34521604,BOT
34822385,BOT
35248593,HUMAN
35377886,HUMAN
35551388,HUMAN
35558229,BOT
35664955,BOT
35927097,BOT
35930369,BOT
35942782,HUMAN
36080377,HUMAN
36138003,HUMAN
36234951,HUMAN
36436437,BOT
36559020,BOT
36897295,HUMAN
37193429,BOT
37207468,BOT
37302537,BOT
37369373,BOT
37407255,HUMAN
37593977,BOT
37934800,BOT
37934951,BOT
37935139,HUMAN
37935263,BOT
37935391,BOT
37935622,BOT
37935754,BOT
37935874,BOT
37935992,BOT
37936115,BOT
37966655,HUMAN
37966812,BOT
37966969,HUMAN
37967123,BOT
37967468,BOT
37967756,BOT
37967933,BOT
37968904,BOT
37969071,BOT
37969232,BOT
37981711,BOT
37982951,BOT
37983502,BOT
37983726,BOT
37983883,BOT
37984029,BOT
37997913,BOT
38020938,BOT
38021162,HUMAN
38021608,BOT
38021863,BOT
38022214,BOT
38022438,HUMAN
38022609,BOT
38022876,BOT
38023145,BOT
38023469,BOT
38035912,BOT
38037869,BOT
38038152,BOT
38038554,BOT
38039576,BOT
38039803,BOT
38040464,BOT
38040720,BOT
38040983,BOT
38041575,BOT
38052783,BOT
38052972,BOT
38053186,BOT
38053417,HUMAN
38053583,BOT
38053860,BOT
38054032,BOT
38054164,BOT
38054316,HUMAN
38066727,HUMAN
38067560,BOT
38067675,
38069298,BOT
38069484,BOT
38069597,BOT
38069711,BOT
38069836,BOT
38081358,BOT
38081510,BOT
38081689,BOT
38081969,BOT
38082075,BOT
38082277,BOT
38082496,HUMAN
38082593,BOT
38082723,BOT
38082876,BOT
38094440,BOT
38094566,BOT
38094693,BOT
38095190,BOT
38095383,BOT
38095531,BOT
38095659,BOT
38106192,BOT
38106309,BOT
38106485,BOT
38106760,BOT
38106903,BOT
38107043,BOT
38107159,BOT
38107317,BOT
38107454,BOT
38118086,BOT
38118190,BOT
38118392,BOT
38118520,BOT
38118767,BOT
38118852,BOT
38118955,BOT
38119040,BOT
38119166,BOT
38163666,BOT
38163798,BOT
38163898,BOT
38164030,BOT
38164107,HUMAN
38164199,BOT
38164289,BOT
38164377,BOT
38164511,BOT
38164606,BOT
38176678,BOT
38176781,BOT
38176898,BOT
38177097,BOT
38177241,BOT
38177344,BOT
38177491,BOT
38177628,BOT
38177741,BOT
38178208,BOT
38191663,BOT
38191818,BOT
38191944,BOT
38199599,HUMAN
38210042,BOT
38210410,BOT
38210844,BOT
38211064,BOT
38211602,HUMAN
38211882,HUMAN
38212146,BOT
38213427,BOT
38235419,BOT
38235641,BOT
38235898,BOT
38236168,BOT
38236392,BOT
38236659,BOT
38236871,BOT
38433789,HUMAN
38553409,BOT
38553698,BOT
38553980,BOT
38554258,HUMAN
38590350,BOT
38662320,BOT
38679217,HUMAN
38788028,HUMAN
39155618,BOT
39156016,BOT
39156822,BOT
39220893,HUMAN
39264518,BOT
39292726,BOT
39330356,BOT
39367767,BOT
39773427,HUMAN
40008819,HUMAN
40076501,BOT
40108440,HUMAN
40151206,HUMAN
40166357,BOT
40241204,HUMAN
40247721,BOT
40301402,BOT
40321746,BOT
40368888,HUMAN
40779066,HUMAN
40812882,HUMAN
40928458,BOT
40928895,BOT
40929192,BOT
40929393,BOT
40929582,BOT
40929820,BOT
40930075,BOT
40930291,BOT
40930469,BOT
40943105,BOT
40943272,BOT
40949464,BOT
40959940,HUMAN
40960230,BOT
40960570,BOT
40960802,BOT
41012893,BOT
41013335,BOT
41013532,BOT
41013655,BOT
41029688,BOT
41029820,BOT
41140861,BOT
41171426,HUMAN
41187049,BOT
41187339,BOT
41196169,BOT
41216470,HUMAN
41242157,HUMAN
41616995,BOT
41620431,BOT
41620558,BOT
41620770,BOT
41620869,BOT
41621024,BOT
41621176,BOT
41621316,BOT
41621422,BOT
41637669,BOT
41637830,BOT
41638079,BOT
41638273,BOT
41638392,BOT
41638484,BOT
41638585,BOT
41638698,BOT
41638812,HUMAN
41653918,BOT
41654058,BOT
41654244,BOT
41654404,BOT
41654542,HUMAN
41654737,BOT
41654882,BOT
41654990,HUMAN
41655099,BOT
41670266,BOT
41670589,BOT
41670748,BOT
41670875,BOT
41671142,BOT
41671517,BOT
41671663,HUMAN
41671787,BOT
41671933,BOT
41685591,BOT
41685875,BOT
41686188,BOT
41686294,BOT
41686401,BOT
41686501,BOT
41686590,HUMAN
41686687,BOT
41686777,BOT
41686975,BOT
41697496,BOT
41698025,BOT
41698243,BOT
41698507,BOT
41699039,BOT
41699288,BOT
41699423,BOT
41699604,BOT
41705076,BOT
41741635,BOT
41741728,BOT
41741898,BOT
41742034,BOT
41779886,HUMAN
41950696,HUMAN
41982078,BOT
41986012,BOT
42002841,HUMAN
42157296,BOT
42157433,BOT
42157521,BOT
42157570,BOT
42157628,BOT
42157689,HUMAN
42244063,HUMAN
42331308,BOT
42331394,BOT
42331473,BOT
42331696,BOT
42331780,BOT
42331885,BOT
42339113,HUMAN
42348683,BOT
42348751,HUMAN
42348828,BOT
42349012,BOT
42349109,BOT
42401379,HUMAN
42434209,HUMAN
42517208,BOT
42642152,HUMAN
42772007,HUMAN
43133380,HUMAN
43136801,HUMAN
43238810,BOT
43238968,BOT
43239182,BOT
43256956,BOT
43257468,BOT
43258349,BOT
43258629,BOT
43258850,BOT
43259052,BOT
43259210,BOT
43259437,BOT
43259836,BOT
43267957,BOT
43476480,HUMAN
43507359,HUMAN
43573115,BOT
43624887,BOT
43638401,BOT
43639228,BOT
43705770,BOT
43761179,HUMAN
43831327,HUMAN
44032941,BOT
44170026,BOT
44193456,HUMAN
44306351,HUMAN
44593681,BOT
44660556,HUMAN
44690829,BOT
44691741,BOT
44693355,BOT
45143658,BOT
45143768,BOT
45186390,HUMAN
45449023,HUMAN
45627569,HUMAN
45859110,HUMAN
46166172,BOT
46331521,HUMAN
46751718,HUMAN
46841328,HUMAN
46949180,BOT
46949278,BOT
46949366,BOT
46961288,HUMAN
47291639,HUMAN
47417665,HUMAN
47496166,BOT
47525584,BOT
47740610,HUMAN
47753900,BOT
48008292,HUMAN
48213787,HUMAN
48515636,HUMAN
48552476,HUMAN
48587561,HUMAN
48726258,HUMAN
48806695,HUMAN
48896966,HUMAN
49191725,BOT
49240687,HUMAN
49548467,BOT
49548810,BOT
49691940,HUMAN
49840833,BOT
49853823,BOT
50252197,HUMAN
50382485,BOT
50552079,BOT
50552240,BOT
50552475,BOT
50552654,BOT
50606582,HUMAN
50901303,HUMAN
51381838,HUMAN
51746937,HUMAN
51949191,BOT
52220699,HUMAN
52660118,HUMAN
53375745,HUMAN
53414756,HUMAN
54252876,HUMAN
54316606,HUMAN
54774736,BOT
55431252,HUMAN
55486822,HUMAN
55645968,HUMAN
55885962,BOT
55886479,BOT
55886502,BOT
55901488,BOT
55902052,BOT
55902182,BOT
55902306,
55902503,BOT
55926547,BOT
55926879,BOT
55926935,BOT
55926996,BOT
55927062,BOT
55927230,BOT
56151798,BOT
56157076,BOT
56157308,BOT
56157407,BOT
56157577,BOT
56158032,BOT
56169947,BOT
56170342,BOT
56171001,BOT
56179110,BOT
56179780,BOT
56210449,BOT
56211591,HUMAN
56212595,BOT
56216432,BOT
56248903,BOT
56249010,BOT
56249379,BOT
56250124,BOT
56283760,BOT
56286694,BOT
56287142,BOT
56288437,BOT
56289540,BOT
56290315,BOT
56292099,BOT
56337417,HUMAN
56554591,HUMAN
56558463,BOT
56558636,BOT
56558827,BOT
56613469,BOT
56613598,BOT
56614139,BOT
56614263,BOT
56614389,BOT
56614489,BOT
56633251,BOT
56633760,BOT
56759836,BOT
56761775,BOT
56838474,BOT
56838620,BOT
56839754,BOT
56840437,BOT
56871535,BOT
56872129,BOT
56872455,BOT
56872758,BOT
56914669,HUMAN
56930860,BOT
56931299,BOT
56932708,BOT
56933834,BOT
57007623,HUMAN
57081225,BOT
57081399,BOT
57082889,BOT
57094896,BOT
57097440,BOT
57097621,BOT
57154166,BOT
57154352,BOT
57156338,HUMAN
57163060,BOT
57165694,BOT
57166440,BOT
57224450,HUMAN
57227455,BOT
57232993,BOT
57234800,BOT
57333121,BOT
57333339,BOT
57333618,BOT
57333680,BOT
57333837,BOT
57351026,BOT
57351732,BOT
57376225,HUMAN
57791793,HUMAN
58477691,HUMAN
58649802,HUMAN
59230786,HUMAN
59770627,BOT
60181291,HUMAN
60266520,HUMAN
60287101,HUMAN
60466160,HUMAN
60649090,BOT
60811341,HUMAN
61099098,HUMAN
62455773,HUMAN
62596737,BOT
62729896,BOT
62730539,BOT
62731246,BOT
62739096,HUMAN
63008528,BOT
63133200,BOT
63195500,BOT
63346526,BOT
63600293,BOT
63737626,BOT
63760320,BOT
63830658,HUMAN
63964770,BOT
64169835,BOT
64254224,HUMAN
64831589,BOT
64965325,HUMAN
65192467,BOT
65256855,BOT
65937313,BOT
66043510,HUMAN
66050763,HUMAN
66177353,HUMAN
66673193,BOT
66694038,BOT
66763396,BOT
66789784,HUMAN
66807259,BOT
66989806,BOT
67004702,BOT
67080859,BOT
67129686,BOT
67131321,BOT
67131945,BOT
67240886,BOT
67242405,HUMAN
67242830,BOT
67313461,BOT
67316906,BOT
67319398,BOT
67404263,BOT
67418968,BOT
67529607,HUMAN
67537846,BOT
67538236,BOT
67604772,BOT
67605314,BOT
67631743,BOT
67632331,BOT
67636660,BOT
67661436,BOT
67667262,HUMAN
67703744,BOT
67704390,BOT
67722479,BOT
67775431,BOT
68232543,BOT
68375375,HUMAN
68406780,HUMAN
68566691,HUMAN
68972661,HUMAN
68993180,BOT
69023395,HUMAN
69124342,HUMAN
69310149,HUMAN
69775374,BOT
69991603,HUMAN
70038696,HUMAN
70142270,HUMAN
70275137,BOT
70336602,HUMAN
70386350,HUMAN
70557274,HUMAN
70791493,BOT
71074298,HUMAN
71448746,BOT
71467598,BOT
71543842,HUMAN
71633088,BOT
71633619,BOT
71635706,BOT
71713344,HUMAN
71714874,BOT
71719032,BOT
71720583,BOT
71720955,BOT
71721845,BOT
71722242,BOT
71722682,BOT
71723093,BOT
71723952,BOT
71724410,BOT
71762592,HUMAN
71792103,BOT
71793339,BOT
71793700,HUMAN
71794008,BOT
71795134,BOT
71821469,BOT
71822093,BOT
71822718,BOT
71823547,BOT
71825498,BOT
71826144,BOT
71826811,BOT
71827366,BOT
71940079,BOT
71940639,HUMAN
71941029,BOT
71942015,BOT
71942673,BOT
71943150,BOT
71943510,BOT
71945350,BOT
71946353,BOT
71946774,BOT
71947433,BOT
71947812,BOT
71948079,BOT
71948302,BOT
71948502,BOT
71948834,BOT
71949911,HUMAN
71950509,HUMAN
71951121,BOT
71952125,HUMAN
71952910,BOT
71957138,BOT
71957610,BOT
71957997,BOT
71958426,BOT
71958892,BOT
71959619,BOT
71960181,BOT
71960479,HUMAN
71960811,BOT
71961116,HUMAN
71961377,BOT
71962094,BOT
71962658,BOT
71962913,BOT
71963159,BOT
71965099,HUMAN
71965476,BOT
71965722,BOT
71965991,BOT
71966331,BOT
71966627,BOT
71967141,BOT
71967928,BOT
71968216,BOT
71968519,BOT
71968934,BOT
71969908,BOT
71970138,BOT
71970336,BOT
71970659,BOT
71970886,BOT
71971270,BOT
71972199,BOT
71972709,BOT
71973010,BOT
71973526,BOT
71978714,HUMAN
72033272,BOT
72033768,BOT
72034382,HUMAN
72035277,BOT
72036243,BOT
72037091,BOT
72037571,BOT
72038724,BOT
72039433,BOT
72039881,BOT
72040404,BOT
72041194,BOT
72041990,BOT
72042541,BOT
72046598,BOT
72046929,BOT
72047396,BOT
72047877,BOT
72048503,BOT
72049030,BOT
72049410,BOT
72053789,BOT
72054210,BOT
72054627,BOT
72055014,BOT
72055440,BOT
72055804,BOT
72059138,HUMAN
72060552,BOT
72068550,BOT
72069496,BOT
72070341,BOT
72071502,BOT
72073031,BOT
72074653,BOT
72075580,BOT
72076297,BOT
72076822,BOT
72078906,BOT
72079499,BOT
72081097,BOT
72081716,BOT
72117548,BOT
72164363,BOT
72164935,BOT
72165407,BOT
72165786,BOT
72167433,BOT
72170406,BOT
72171380,BOT
72172281,BOT
72207735,BOT
72208069,BOT
72208386,BOT
72208687,BOT
72209365,BOT
72209962,BOT
72210455,BOT
72210740,BOT
72211081,BOT
72211465,BOT
72211872,HUMAN
72212372,BOT
72212882,BOT
72213287,BOT
72213957,BOT
72266911,HUMAN
72299934,BOT
72300807,BOT
72301655,BOT
72302162,BOT
72303340,BOT
72314098,BOT
72368926,BOT
72369702,BOT
72370216,BOT
72370683,HUMAN
72371116,BOT
72372106,BOT
72372511,BOT
72373121,BOT
72373568,BOT
72427780,BOT
72432504,BOT
72434875,HUMAN
72438439,BOT
72441440,HUMAN
72443213,BOT
72444095,BOT
72448526,BOT
73710684,BOT
74063054,HUMAN
74069724,BOT
74070978,BOT
74073754,BOT
74637832,BOT
74638400,BOT
74638959,BOT
74741794,BOT
74793689,BOT
74794414,BOT
75170656,BOT
75190226,BOT
75190892,BOT
75191229,BOT
75506408,BOT
75528474,HUMAN
75622045,BOT
75648876,BOT
75650951,BOT
75709013,BOT
75710563,BOT
75863742,HUMAN
75999733,BOT
76000096,BOT
76001079,BOT
76013148,BOT
76013500,BOT
76014126,BOT
76100841,BOT
76101503,BOT
76197665,BOT
77558505,HUMAN
77636971,BOT
77727490,BOT
77728301,HUMAN
77954126,HUMAN
78282774,BOT
78288570,BOT
78408371,BOT
78423507,BOT
78437819,HUMAN
78438384,BOT
78466461,BOT
78724996,BOT
78740551,HUMAN
78746840,HUMAN
78967328,HUMAN
79057935,HUMAN
79328703,HUMAN
79894962,HUMAN
80119212,HUMAN
80546103,HUMAN
80976396,HUMAN
81186711,HUMAN
81393070,HUMAN
81437114,HUMAN
81959485,HUMAN
82869657,HUMAN
83159701,BOT
83285256,HUMAN
83296294,HUMAN
83479877,HUMAN
83522259,BOT
84302853,HUMAN
84464758,HUMAN
84536856,HUMAN
84754828,BOT
84900407,BOT
85058609,HUMAN
85067793,HUMAN
85203320,HUMAN
85826876,HUMAN
86235989,HUMAN
86432824,HUMAN
86565348,HUMAN
88101280,HUMAN
90421989,HUMAN
90812615,BOT
91101811,HUMAN
91506347,BOT
92855492,HUMAN
93127862,BOT
93629172,HUMAN
93821152,BOT
94735361,HUMAN
96319587,HUMAN
96352997,HUMAN
96815122,HUMAN
96949557,BOT
98199469,HUMAN
99520206,BOT
99545852,BOT
99716926,HUMAN
99948297,BOT
100043740,HUMAN
100120312,HUMAN
100240551,BOT
100933746,BOT
101098094,HUMAN
101119770,HUMAN
101557278,HUMAN
101647448,BOT
101882667,BOT
102050811,HUMAN
102934444,HUMAN
103455505,HUMAN
103668192,HUMAN
104213670,BOT
104322119,BOT
104491100,HUMAN
105158846,HUMAN
105194117,HUMAN
105825351,HUMAN
107532977,HUMAN
107719682,HUMAN
107730610,BOT
107912614,BOT
108135829,HUMAN
108155324,BOT
108477416,BOT
108695368,HUMAN
108924595,HUMAN
108992875,HUMAN
109028436,BOT
109139576,HUMAN
109577056,HUMAN
109721944,BOT
110007537,BOT
110629487,BOT
110857330,HUMAN
112295272,HUMAN
113231814,HUMAN
113824520,BOT
114370111,HUMAN
115576089,HUMAN
115785153,HUMAN
116356889,HUMAN
117014468,BOT
117343076,HUMAN
118115338,BOT
118173980,BOT
118386377,HUMAN
118600739,BOT
118897867,BOT
119113021,BOT
119597866,HUMAN
119670279,BOT
119702452,HUMAN
120082878,BOT
120113959,BOT
120562410,HUMAN
120833703,HUMAN
121122678,HUMAN
121386907,HUMAN
121905658,HUMAN
121972724,BOT
121975672,BOT
122205252,HUMAN
123209387,HUMAN
124063096,HUMAN
124359379,HUMAN
124646986,HUMAN
124882630,BOT
125300190,HUMAN
125588500,HUMAN
125853306,HUMAN
126921664,HUMAN
126967628,HUMAN
128143965,HUMAN
128212714,HUMAN
128212854,
128442372,BOT
128909018,HUMAN
129190421,HUMAN
129549447,HUMAN
129576340,BOT
130061775,BOT
130424630,HUMAN
130869969,HUMAN
131043638,HUMAN
131273125,HUMAN
132034846,BOT
133834939,HUMAN
134172658,HUMAN
135176594,HUMAN
135640383,HUMAN
135805452,HUMAN
136173007,HUMAN
138637933,HUMAN
138667565,BOT
140288349,HUMAN
140717029,HUMAN
141463555,BOT
143217021,HUMAN
143397448,HUMAN
143409569,HUMAN
144074129,HUMAN
144588260,BOT
144678065,BOT
144774872,HUMAN
144973093,HUMAN
144976887,HUMAN
145891134,BOT
146532407,HUMAN
147453955,HUMAN
147474106,HUMAN
147630373,HUMAN
148061189,HUMAN
149587895,HUMAN
150183040,HUMAN
150993495,HUMAN
151289371,HUMAN
152077459,HUMAN
152165747,HUMAN
152742559,HUMAN
153288354,HUMAN
153690249,HUMAN
154355256,BOT
154355741,HUMAN
154757255,BOT
154757440,BOT
156507082,HUMAN
156922624,BOT
157029836,HUMAN
157158598,HUMAN
157683018,HUMAN
157809852,HUMAN
157882115,BOT
157882740,BOT
157883888,BOT
157884271,BOT
157884661,BOT
157899229,HUMAN
157899996,BOT
158038746,HUMAN
158821864,HUMAN
159491433,HUMAN
159691975,HUMAN
159797667,HUMAN
160139625,HUMAN
161256906,BOT
161547148,HUMAN
161610564,HUMAN
161634919,HUMAN
162018954,HUMAN
162035733,BOT
162341083,BOT
162663466,BOT
163578041,BOT
163986830,HUMAN
164250795,BOT
164269433,BOT
164284493,HUMAN
164303126,BOT
164983683,HUMAN
165778169,BOT
165785902,HUMAN
165790334,HUMAN
165952010,HUMAN
166046142,HUMAN
166142862,BOT
166211662,HUMAN
166723169,BOT
166727433,HUMAN
166733398,HUMAN
167618661,BOT
167639858,HUMAN
167848621,HUMAN
168218491,BOT
168220150,BOT
169035705,BOT
169035707,HUMAN
169194549,HUMAN
169325249,HUMAN
169489617,HUMAN
169492360,BOT
169779207,HUMAN
170185613,HUMAN
170554164,HUMAN
170923442,HUMAN
171210330,BOT
172109309,BOT
172207449,HUMAN
172864752,BOT
174256925,HUMAN
174430412,HUMAN
176469051,HUMAN
176688197,HUMAN
177455411,HUMAN
177663835,BOT
177804013,HUMAN
179295032,BOT
179562837,BOT
181191283,HUMAN
182211050,HUMAN
182390315,BOT
183760147,HUMAN
183765902,HUMAN
184475850,HUMAN
184667668,BOT
185216671,HUMAN
186749576,HUMAN
186855547,HUMAN
188095917,HUMAN
189242225,BOT
189795889,HUMAN
190401176,HUMAN
191348890,HUMAN
191839658,HUMAN
192114883,HUMAN
192449227,BOT
193181766,BOT
193609769,HUMAN
194476539,BOT
194770829,HUMAN
194771761,BOT
194777903,BOT
194780405,BOT
194782031,BOT
195005434,BOT
195006541,BOT
195013125,HUMAN
195014511,BOT
195017418,BOT
195018333,BOT
